Material Composition,Fabrication Technique,Tensile Strength (MPa),Thermal Conductivity (W/m·K),Elastic Modulus (GPa),Density (g/cm³),Fiber Volume Fraction (%)
Graphene,Langmuir-Blodgett,1458.4503564524582,22.4852489396222,142.2312215919926,1.5843509627299754,49.89456372373305
Graphene,Electrospinning,1458.7546162149038,48.22576722511185,113.82733482842931,1.6626056037466705,56.23489044365691
Graphene,Electrospinning,941.9641089467693,27.044457454405425,105.43171073753088,1.600166679501459,58.569183528608875
Polymer Matrix,Electrospinning,1144.5148244347965,17.4680793823323,94.85959482324097,2.2907102251994926,51.20752568569241
Polymer Matrix,Electrospinning,1099.7041365107448,30.533548281056326,51.18821437493395,2.2728708631148433,42.76848560447795
Carbon Nanotubes,Langmuir-Blodgett,850.038901385953,11.35062308881861,50.36325689779466,1.908034620109873,54.54945424921332
Carbon Nanotubes,Electrospinning,944.0644914205311,30.639547998834292,167.95744215811885,2.321400788476733,55.92663144147563
Polymer Matrix,Electrospinning,564.3236972332857,33.77073224120352,108.2927822281375,2.473958906804129,43.92582022615462
Graphene,Electrospinning,1295.6990326714872,24.30777450212025,83.57773115664008,2.470467082254232,53.550099353363656
Carbon Nanotubes,Electrospinning,740.803512154619,40.503047923742386,186.94704110245993,2.4808574713461935,58.61029466604664
Polymer Matrix,Electrospinning,960.5273311363762,15.428563080040213,155.7809138958891,2.3463846798907833,54.37683769129586
Polymer Matrix,Electrospinning,980.620733616644,45.127336395227864,232.99165537625024,1.71698796449893,48.31136008855681
Polymer Matrix,Electrospinning,1060.7117391513182,48.21779641561681,216.20338741440062,1.5574180265967572,48.85525983661693
Graphene,Langmuir-Blodgett,1317.87663788809,10.04938098411554,195.3458382199934,2.3116598756175835,41.59113280404174
Polymer Matrix,Electrospinning,1191.8810461837497,43.70886640172637,75.31639143700289,1.8085437479462592,50.52229239093173
Polymer Matrix,Electrospinning,1163.063049129192,30.24420595629334,183.21774779175252,1.8377537676345361,56.05369213563267
Polymer Matrix,Electrospinning,1026.7454958049398,28.45622535354067,188.7852885875259,1.5729955992271294,59.56993194105087
Polymer Matrix,Langmuir-Blodgett,595.9557549465899,19.547164274975245,202.66651799494213,2.214711334471692,47.98607548787703
Carbon Nanotubes,Langmuir-Blodgett,902.0084716508613,27.893001644465464,102.62654475148184,1.9307573930770894,48.70734962577515
Carbon Nanotubes,Langmuir-Blodgett,1457.3168512905522,48.0170859852055,178.05950073275025,1.7042655042113204,41.09527787463656
Polymer Matrix,Electrospinning,1495.5480752882527,18.43150535817535,173.65569165650794,2.1524609638269183,55.502424122007326
Graphene,Electrospinning,1230.4981461009183,17.161649538030495,127.0620099622985,2.4798840619967644,54.333154986532975
Carbon Nanotubes,Electrospinning,727.514963074645,19.675852162377918,182.70139607376157,1.9984003113528135,48.05851289151676
Polymer Matrix,Langmuir-Blodgett,601.8906460033959,32.07336777349066,67.33911226327298,2.106370197951198,54.18551616334755
Carbon Nanotubes,Electrospinning,914.7643590461992,47.211992617331994,178.70100422439768,1.6628573530883206,52.46050846394078
Carbon Nanotubes,Langmuir-Blodgett,1356.5719023593356,32.955263630610304,171.2031168425333,1.6609572843325964,55.37985952651009
Graphene,Langmuir-Blodgett,1221.8642398950005,19.739299064232835,92.12488145081755,1.9582414189137873,46.282853909882114
Polymer Matrix,Langmuir-Blodgett,1383.8922375411048,27.618092612850482,213.6427239039738,2.3447603637974295,53.01637433220506
Polymer Matrix,Langmuir-Blodgett,1115.7763146976522,25.616005271429827,224.88280005254063,2.4091500212508556,52.51242654568452
Graphene,Langmuir-Blodgett,630.3283645896923,11.86277879449749,92.0967894507319,2.141751682185972,41.80980620077423
Graphene,Electrospinning,614.7959669981641,30.425673941162344,65.1922168474407,1.8605197208542645,45.61905554842579
Polymer Matrix,Electrospinning,548.0023026301293,15.040255465346952,170.7150927083099,2.2500392962591054,57.204014749020416
Polymer Matrix,Langmuir-Blodgett,1067.079970573531,43.689761683355,145.98350539665955,1.7919403999443673,43.12264217341079
Graphene,Electrospinning,742.886236624789,31.95851637183587,135.51884585241154,1.7195530842639553,47.59127689759308
Carbon Nanotubes,Electrospinning,1234.3836413549504,43.784259304695034,202.20166600873944,2.2954275473958896,44.504715486290884
Carbon Nanotubes,Langmuir-Blodgett,1186.2499358575074,48.24178749512165,243.932527901783,2.251318009698282,42.803708377021174
Graphene,Langmuir-Blodgett,818.1107424083169,47.72753163001106,145.53274387523933,2.3821053867693975,42.7282268925914
Carbon Nanotubes,Electrospinning,676.8016664640644,14.01717337230215,51.23101575495499,2.076483911052379,46.9591054667936
Graphene,Electrospinning,602.4003497960013,47.792682862000284,169.25342690767562,2.3967145830530248,56.069469575759314
Carbon Nanotubes,Electrospinning,1237.315273813097,41.829888311580405,180.79317442596786,1.5264783641257818,59.32631780828868
Carbon Nanotubes,Electrospinning,950.4409954259331,41.10632421043164,215.6036611990653,1.753715851000043,51.43672994731553
Polymer Matrix,Langmuir-Blodgett,823.5299141781389,13.605141610727017,89.88139621922349,2.304454532677424,52.70448578765864
Polymer Matrix,Electrospinning,1356.6530158063122,17.180588091343964,154.8655267037862,1.9236581932863204,55.57487693514525
Carbon Nanotubes,Langmuir-Blodgett,1093.613216569384,49.00653519659074,139.4263000778731,1.7393890549412057,53.23602303154934
Carbon Nanotubes,Langmuir-Blodgett,1018.0023363965845,18.534806286211776,182.88809223252616,2.2961390745622716,56.96643343023553
Polymer Matrix,Electrospinning,1243.3791649756158,16.762133206696028,62.78861274063294,2.3222677220940824,57.6810290144511
Polymer Matrix,Electrospinning,1315.5831402352883,24.494064748378715,226.80258633990496,1.9562565803457983,52.55416079020655
Polymer Matrix,Electrospinning,1186.0731554227195,46.53424790139561,152.2314808476557,1.966593544374056,50.66125444965875
Graphene,Langmuir-Blodgett,940.0063185993527,29.047738542262223,225.409088993998,2.280936234199791,47.821025235861654
Carbon Nanotubes,Langmuir-Blodgett,879.2987926721875,46.82334876356346,118.0474263726276,2.2713309656055136,49.23161323846483
Polymer Matrix,Langmuir-Blodgett,1271.6649382727023,23.373551216609428,180.70444292812547,2.3665639372196132,46.909158956230115
Carbon Nanotubes,Langmuir-Blodgett,1017.9071606402861,19.061145809079974,241.34502986188218,2.1455326083408335,48.53932658653303
Graphene,Electrospinning,1204.3860785173763,29.80812035404142,238.67583814195592,1.6858914597013384,57.99419713204682
Graphene,Langmuir-Blodgett,1390.398789080552,34.61907561047554,238.8205509542434,2.04971280364183,59.44743784075022
Polymer Matrix,Langmuir-Blodgett,1415.8906347367033,25.659959944542244,58.589368103386334,1.8823846623687701,47.230677152915995
Graphene,Electrospinning,777.7156392405726,23.84122038378127,130.60320019490456,1.5270391149681282,44.41180097773361
Carbon Nanotubes,Langmuir-Blodgett,687.889950272514,18.722371390929865,62.15625148955311,1.696502862073039,41.56381160385948
Polymer Matrix,Langmuir-Blodgett,761.2873603368379,21.00027064887086,111.89540265501648,1.7055781555683627,56.738619287432336
Carbon Nanotubes,Electrospinning,1251.3717705355027,36.92471852609203,84.9156190187658,1.5823364808454103,57.41332020043019
Carbon Nanotubes,Langmuir-Blodgett,870.0580360461602,24.794941544547115,174.0274848223791,1.9533195984111993,49.009442287149795
Graphene,Langmuir-Blodgett,673.3892808413298,13.19028166884114,206.14923025307925,2.0080350913038747,50.84835623789323
Graphene,Langmuir-Blodgett,598.3854925069693,15.526215598101384,152.66939305268028,1.840011817160426,54.79642491844771
Graphene,Langmuir-Blodgett,827.3131888296879,24.89516753564443,209.0946146595765,1.912359225651257,47.51705271639825
Graphene,Electrospinning,636.1364403505113,46.980097193914474,52.562659321246244,2.0494921924477763,44.02980291992601
Graphene,Langmuir-Blodgett,656.373612533307,25.16121046583921,214.09527293183913,1.620483485237595,42.293660102187395
Polymer Matrix,Electrospinning,1183.8839734462701,12.425683098067012,85.67204493776131,2.062281307466093,44.704824032422096
Carbon Nanotubes,Langmuir-Blodgett,519.7320956684052,26.719770315200634,142.18718028095478,2.2099249899768134,52.906680533622264
Carbon Nanotubes,Electrospinning,617.553261625438,36.75270375840663,138.5171231806337,2.374761994972686,46.95370061702605
Carbon Nanotubes,Electrospinning,1344.3654912130964,33.74384539792884,224.63110583296938,1.801573707791841,57.354066674637295
Carbon Nanotubes,Electrospinning,1344.914085018253,21.152118495441204,243.19582945679352,2.2474094619497795,41.750889289736534
Graphene,Langmuir-Blodgett,829.243478763577,37.52355692194776,101.02419330750644,2.106020843616038,48.32739815183193
Carbon Nanotubes,Langmuir-Blodgett,587.953008368729,35.2249749546133,63.482634518640204,2.0027990318625832,45.13924859351548
Polymer Matrix,Langmuir-Blodgett,1204.9703338072059,16.886918753158746,180.1043564909693,2.419555545995229,57.753937011419374
Polymer Matrix,Electrospinning,860.1316877738743,16.4858001427298,150.56811735064167,2.1200067286153486,56.12427391794348
Carbon Nanotubes,Langmuir-Blodgett,545.4646272049258,31.88732328271763,163.14102838213887,1.8660694219987937,59.68617032224636
Carbon Nanotubes,Langmuir-Blodgett,657.8269812997985,36.37754244464415,59.25404255399997,2.2129329280352925,42.38545676555987
Polymer Matrix,Langmuir-Blodgett,637.2148119640243,48.47642339441043,205.06196432358917,2.4598769865262744,55.64487236866016
Polymer Matrix,Langmuir-Blodgett,1089.1163438276621,26.87722522927119,96.47068301745954,2.4181783777986903,42.51723176163738
Graphene,Electrospinning,1398.1175836035613,40.59756958687653,116.98735618225543,2.4802698106659866,43.10047149792477
Polymer Matrix,Electrospinning,1293.0720333234574,14.660829891655055,95.67074250987477,1.595083429608465,40.78382429919343
Graphene,Langmuir-Blodgett,1046.5160450172302,45.58436109262588,239.18891211841037,1.9434436988370871,49.29415738340114
Graphene,Langmuir-Blodgett,922.1551649274801,35.32430165595359,83.74436330811703,1.9326892909759952,42.51763442498272
Graphene,Langmuir-Blodgett,1118.676709068865,35.16121325404989,196.46380080363392,1.8838115677102276,46.96700875829542
Graphene,Electrospinning,943.8127409800809,15.697705353297419,99.14945878770733,1.6784909093423357,45.52398616296237
Graphene,Langmuir-Blodgett,746.099122576316,11.583349181035917,134.98392382166185,2.332199016042025,59.52709667987159
Carbon Nanotubes,Electrospinning,1179.1974553522796,38.05796551938478,249.21237543442453,2.173078731675716,53.165257455193895
Polymer Matrix,Electrospinning,1373.243945741321,14.682258358583464,70.11534884843142,2.1059904186578358,48.20912161846817
Graphene,Langmuir-Blodgett,872.8703306808604,15.078805979357309,226.2718462173148,1.9468531007614127,57.56907464707232
Polymer Matrix,Langmuir-Blodgett,1341.5384676913368,17.5000058538794,239.20997925377577,1.8885220003458354,41.27689219729391
Polymer Matrix,Langmuir-Blodgett,931.0820464834904,13.909859325584097,189.64545898585584,2.286462245313357,46.68515484331221
Graphene,Electrospinning,901.335943099426,35.01570081721227,51.992437947064694,2.0268350927876573,50.29185541705232
Carbon Nanotubes,Electrospinning,528.3243575470277,26.88019223394352,214.1597168063561,2.107651941294147,41.07751201782689
Graphene,Langmuir-Blodgett,1195.2789013674103,20.64384369638193,226.45438552215617,1.600003215421621,42.91717563169637
Carbon Nanotubes,Electrospinning,1307.502525113823,27.629976014863065,246.18683137758677,1.9714835242341193,57.90095091593542
Polymer Matrix,Langmuir-Blodgett,1163.556919558561,43.76560008260799,217.86314955001916,1.630315016243693,43.59251976847207
Carbon Nanotubes,Langmuir-Blodgett,651.3609513919434,47.083176201745445,139.11739346130423,1.5538336993490098,58.43313802312694
Carbon Nanotubes,Electrospinning,603.2934675526432,29.499045786137664,187.72993533878594,2.1892950178555437,41.921401233623484
Carbon Nanotubes,Electrospinning,1072.8587516185394,32.6701166045121,147.02570239146795,1.7748137327359967,57.76429929398078
Polymer Matrix,Electrospinning,901.5162541846018,20.287997213594913,120.60366990454261,2.465053600497982,49.07423254216631
Polymer Matrix,Electrospinning,929.0977834855896,30.54401514548477,175.28529863014427,2.1054988370856655,51.46530789727114
Carbon Nanotubes,Langmuir-Blodgett,1467.8002467430078,39.92478427740929,203.96648792835518,2.1451620315418207,45.63244606460347
Carbon Nanotubes,Langmuir-Blodgett,1223.9226711930655,29.68549054624678,177.18015733563863,1.6968228949233333,45.46679414260521
Graphene,Langmuir-Blodgett,911.7877392077567,22.08291603156679,215.3156735292423,1.6288828866106497,49.842668960167025
Carbon Nanotubes,Electrospinning,519.0992798417149,33.28137388899836,85.27499492001468,2.0254084981163354,47.116146151394
Graphene,Langmuir-Blodgett,534.0956978532703,47.86624123543378,124.73891032063189,2.425561101211498,41.55392665764632
Carbon Nanotubes,Electrospinning,1184.8036956458564,45.51935415932447,112.51716254684598,1.555745114508007,47.07366475827435
Graphene,Electrospinning,1337.7387595177638,40.76969516701825,88.8254279335597,2.008171712548795,45.094123753638094
Polymer Matrix,Electrospinning,1207.702629549684,21.04838530660836,138.63486549707017,1.6987106998093604,56.99279003116321
Carbon Nanotubes,Langmuir-Blodgett,905.8877526047254,19.662380288656056,239.57457457293333,2.2819840857090785,56.770567453777716
Carbon Nanotubes,Electrospinning,531.1357379305696,43.541487591903916,157.60165834143248,2.1819487502837442,42.82958879169056
Carbon Nanotubes,Electrospinning,1467.4016302352297,17.252699043284096,107.28097534072904,1.5972065014377632,54.6013826570338
Carbon Nanotubes,Electrospinning,1486.3360621580866,34.224452299465746,120.8121236606075,2.1163372062907095,49.0167766682074
Graphene,Electrospinning,1049.3645514442687,27.557197743318568,172.61514234342553,2.483600144112803,57.370128901760026
Carbon Nanotubes,Electrospinning,570.6709646951056,28.71945869169593,120.54934836261606,2.0281391260502577,45.479780497122576
Polymer Matrix,Electrospinning,1040.9725059144669,28.18173610110163,157.6693445841338,1.7854488786063982,41.76233396779057
Polymer Matrix,Electrospinning,1392.3384702208084,45.99800586894641,104.83197869056546,1.652135252180794,56.00993945415376
Carbon Nanotubes,Electrospinning,1179.9855101282135,13.4837700358182,119.18625418003717,2.4896422493122317,57.367166229941496
Polymer Matrix,Electrospinning,1219.9892310327243,41.31605797824395,191.14557176727197,2.063815848996936,56.810222752340735
Carbon Nanotubes,Electrospinning,584.9698374322493,43.40050686301134,166.92367032877752,1.8746984003591394,46.58599235617164
Carbon Nanotubes,Electrospinning,606.5116370318015,47.715085886139605,68.6973726626759,1.7143152001243882,40.61730588009514
Polymer Matrix,Electrospinning,627.3487763758852,28.103998197508453,244.63650370120794,2.4501992162576265,42.792310599484935
Carbon Nanotubes,Langmuir-Blodgett,1404.3768336609926,30.002607675476668,59.867384591777025,2.1270287085306174,58.38737742506571
Polymer Matrix,Langmuir-Blodgett,1025.8496362638134,48.45178084563666,66.58791445633277,1.5576671514668274,47.28138406089925
Graphene,Electrospinning,1291.5750963929913,28.33804243796652,190.27720974822674,1.5594465981105505,57.60416657441894
Carbon Nanotubes,Electrospinning,615.2912598836002,30.14193891905031,191.60362788616462,2.4394359177064455,59.61626277416744
Graphene,Electrospinning,1427.642705508595,23.29017272757536,53.78710664535438,2.2100969317040806,47.914274805275355
Polymer Matrix,Langmuir-Blodgett,1321.1420914972102,11.265098027385996,178.5507798927196,1.603430266146253,55.52892091250514
Graphene,Langmuir-Blodgett,724.764144775356,27.322182070459707,56.652002955291294,2.1237587430371216,43.382289148561895
Graphene,Langmuir-Blodgett,1374.1822332939535,36.203652433895435,242.15399877800542,1.9194314846416058,47.67497568390209
Polymer Matrix,Electrospinning,763.4427593968093,37.59783642454229,189.2285187665871,2.2887027791070516,54.103650089475515
